,ISBN,BookTitle,BookAuthor,Publisher,PubDate,Price,Category-2
9791163220466,9791163220466,101가지 쿨하고 흥미진진한 무서운 이야기,핍 해리 /글렌 싱글레톤 그림/박효진 역,유아이북스,2020년 10월 10일,12420,청소년
9791189172312,9791189172312,학습이란 무엇인가,김규민,W미디어,2020년 10월 10일,13500,청소년
9788954444866,9788954444866,스토리 답사 여행 역사의 물길을 바꾼 결정적 장면들,정명섭,자음과모음,2020년 09월 28일,12420,청소년
9791190927741,9791190927741,"미디어, 너 때는 말이야",정동훈,넥서스,2020년 09월 24일,10800,청소년
9791190275217,9791190275217,"곱창 1인분도 배달되는 세상, 모두가 행복할까? 인권",오찬호 글/소복이 그림,나무를심는사람들,2020년 09월 10일,11700,청소년
9788964964262,9788964964262,옷장을 열면 철학이 보여 [ 양장 ],쥘리에트 일레르 글/세실 도르모 그림/김희진 역/김홍기 감수,탐,2020년 08월 28일,14250,청소년
9788965136170,9788965136170,나쁜 날씨만 계속되는 세상은 없어!,제니 재거펠드 /김아영 역,리듬문고,2020년 09월 21일,13500,청소년
9791161727769,9791161727769,공유경제 쫌 아는 10대 협력과 나눔으로 즐기는 새로운 경제,석혜원 글/신병근 그림,풀빛,2020년 09월 15일,11700,청소년
9791165730772,9791165730772,돼지들,클레망틴 보베 /손윤지 역,천개의바람,2020년 08월 28일,11700,청소년
9791160946758,9791160946758,"인공지능 시대, 십 대를 위한 미디어 수업",정재민,사계절,2020년 08월 27일,13320,청소년
9788997826445,9788997826445,PD 어떻게 되었을까?,조재형,캠퍼스멘토,2020년 07월 28일,14250,청소년
9788936459277,9788936459277,개를 보내다,표명희 /진소 그림,창비,2020년 08월 10일,7920,청소년
9791163220442,9791163220442,"신비한 수학의 땅, 툴리아 2 : 기묘한 여름 방학 중학교 수학 1-2 개념이 담긴 흥미진진한 이야기",권혁진 /신지혜 그림/김애희 감수,유아이북스,2020년 08월 10일,11250,청소년
9791189683641,9791189683641,생각의 말들 삶의 격을 높이는 단단한 사유를 위하여,장석훈,유유,2020년 07월 14일,11700,에세이
9791188912797,9791188912797,파워풀한 교과서 세계문학 토론,"남숙경, 박다솜",특별한서재,2020년 06월 18일,15120,청소년
9791159255540,9791159255540,캘리그라퍼 되는 법 취미에서 직업으로,허수연,푸른들녘,2020년 06월 01일,10800,청소년
9788954671989,9788954671989,귤의 맛,조남주,문학동네,2020년 05월 28일,10350,청소년
9791196624767,9791196624767,우린 괜찮아,니나 라쿠르 /이진 역,든,2020년 04월 08일,13050,청소년
9788966377763,9788966377763,10대를 위한 성고민 상담소 학교에선 가르쳐주지 않는 우리 몸과 성 이야기,박성은,미다스북스(리틀미다스),2020년 03월 24일,13500,청소년
9791188850785,9791188850785,한번에 끝내는 세계사 암기하지 않아도 읽기만 해도 흐름이 잡히는,시마자키 스스무 /최미숙 역,북라이프,2020년 01월 15일,14220,역사
9791190357098,9791190357098,미터 군과 판타스틱 단위 친구들 전 세계를 측정하는 기본단위 7인조와 재미있는 단위 여행을 떠나요!,우에타니 부부 /오승민 역/박연규 감수,더숲,2020년 01월 10일,11700,청소년
9791188762088,9791188762088,한 권으로 끝내는 중학 영문법 마스터 나의 영어 성적 상위 1% 만들기  [ 고품질 유튜브 저자 직강 무료 제공+전치사 비법노트 제공 ],이정우,성림원북스,2019년 11월 11일,17820,청소년
9788954440042,9788954440042,시간을 파는 상점 2 너를 위한 시간,김선영,자음과모음,2019년 09월 25일,11250,청소년
9791161727424,9791161727424,국제거래와 환율 쫌 아는 10대 하나 된 세계 시장 속 우리,석혜원 /신병근 그림,풀빛,2019년 07월 10일,11700,청소년
9788936459000,9788936459000,청기와주유소 씨름 기담,정세랑 /최영훈 그림,창비,2019년 06월 21일,7920,청소년
9791195847488,9791195847488,해설과 함께 읽는 치숙/붉은 산 외,전도현 편/송하춘 감수,서연비람,2018년 10월 15일,10800,청소년
9791156332015,9791156332015,10대를 위한 헌법 토론 미래를 바꾸는 헌법 사용 설명서,"서윤호, 오혜진, 최정호",다른,2018년 07월 05일,12600,청소년
9791161727172,9791161727172,"뉴스, 믿어도 될까? 가짜와 진짜를 거르는 미디어 리터러시의 힘",구본권 글/안병현 그림,풀빛,2018년 07월 10일,13500,청소년
9791156331933,9791156331933,수상한 인공지능 AI는 세상을 어떻게 바꿀까?,스테퍼니 맥퍼슨 /이가영 역,다른,2018년 03월 30일,12150,청소년
9788954650212,9788954650212,세계를 건너 너에게 갈게,이꽃님,문학동네,2018년 02월 09일,10350,청소년
9791188091157,9791188091157,긍정적이라면 중등교사,김선미,토크쇼,2018년 01월 17일,13500,청소년
9791161250526,9791161250526,진짜 공신들만 아는 체대 입시 마스터플랜,김범수,더디퍼런스,2017년 09월 05일,13500,청소년
9788994475813,9788994475813,가자에 띄운 편지,발레리 제나티  / 이선주 역,바람의아이들,2017년 02월 10일,9900,청소년
9791195847402,9791195847402,파도 너무 멀리 나간 교실 실험,토드 스트라써 /김재희 역,서연비람,2017년 01월 11일,10800,청소년
9788934993612,9788934993612,도덕을 위한 철학통조림 : 매콤한 맛 [ 개정판 ],김용규 /이우일 그림,주니어김영사,2016년 09월 27일,10350,청소년
9788993460797,9788993460797,"동양고전 철학자들, 셜록 홈즈가 되다 청소년 지식소설 십대들의 힐링캠프, 제자백가",박기복,행복한나무,2016년 09월 28일,9000,청소년
9788965022619,9788965022619,대입-편입 논술에 꼭 나오는 핵심 개념어 110 [ 개정증보판 ],김태희,지상사,2016년 03월 30일,21600,중고등참고서
9791186592205,9791186592205,스티브 잡스 이야기 상상력과 창의성의 영원한 롤모델,짐 코리건  / 권오열 역,움직이는서재,2015년 11월 25일,9000,청소년
9788963057088,9788963057088,문·이과 선택에서 유망 학과 결정까지 좋아하는 과목으로 진로를 찾아라,김상호,노란우산,2015년 07월 20일,13500,청소년
9788965641193,9788965641193,황소의 혼을 사로잡은 이중섭 [ 개정판 ],최석태,현실문화연구(현문서가),2015년 05월 01일,12420,청소년
9788936452056,9788936452056,식탁 위의 세계사,이영숙,창비,2012년 05월 29일,11520,청소년
9788954427173,9788954427173,시간을 파는 상점,김선영,자음과모음,2012년 04월 10일,9900,청소년
9788961702379,9788961702379,죽은 개는 이제 그만! [ 양장 ],고든 코먼 /고수미 역,보물창고,2011년 08월 30일,10450,청소년
9788936456160,9788936456160,위저드 베이커리,구병모,창비,2009년 03월 27일,9900,청소년
9788937460074,9788937460074,암흑의 핵심,조셉 콘래드,민음사,2000년 09월 30일,6300,소설/시/희곡
