,ISBN,BookTitle,BookAuthor,Publisher,PubDate,Price,Category-2
9791158740870,9791158740870,코로나 이후 불황을 이기는 커리어 전략 세계 1위 미래학자의 코로나 위기 대응책,제이슨 솅커 /박성현 역,미디어숲,2020년 09월 30일,13320,경제 경영
9791166030482,9791166030482,슬기로운 팀장생활 대기업 팀장 ‘케이’의 일기로 훔쳐보는,김준학,이담북스(이담Books),2020년 08월 21일,13500,경제 경영
9788984077997,9788984077997,"홀로 선 자본주의 미국식 자유자본주의, 중국식 국가자본주의 누가 승리할까",브랑코 밀라노비치 /정승욱 역/김기정 감수,세종서적,2020년 09월 25일,18900,경제 경영
9788927811497,9788927811497,패자의 게임에서 승자가 되는 법 내 돈을 지키는 성공 투자 전략  [ 양장 ],찰스 D. 엘리스 /이혜경 역,중앙북스(books),2020년 09월 10일,18900,경제 경영
9788947546102,9788947546102,부동산 생활세금을 알아야 내 집 마련 설계를 할 수 있다,김창섭,한국경제신문i,2020년 09월 18일,16200,경제 경영
9788990701381,9788990701381,Now 베트남 성장하는 곳에 기회가 있다 디지털 물결에 올라탄 1억 명의 젊은 시장,이정훈,kmac,2020년 09월 15일,14400,경제 경영
9788935213269,9788935213269,"생각하지 않는 사람들 (10주년 개정증보판) 인터넷이 우리의 뇌 구조를 바꾸고 있다  [ 양장, 개정증보판 ]",니콜라스 카 /최지향 역,청림출판,2020년 10월 05일,18000,경제 경영
9791164841738,9791164841738,정의로운 시장의 조건 동양의 애덤 스미스 이시다 바이간에게 배우다,모리타 켄지 /한원 역/이용택 감수,매일경제신문사,2020년 09월 25일,14400,경제 경영
9791164841684,9791164841684,해피 매니페스토  행복과 성과를 끌어당기는 뉴노멀 경영 전략,헨리 스튜어트 /강영철 역,매일경제신문사,2020년 09월 10일,15300,경제 경영
9791190865104,9791190865104,블로그 부업 누구나 하루 30분 투자로 월 100만 원 더 버는,김상은,나비의활주로,2020년 09월 25일,16200,경제 경영
9791187289951,9791187289951,파는 사람들 언제 어디서든 ‘팔리는 구조’를 만드는 사람들의 비밀,"유재용, 박종철, 김일도, 고재현, 전부열  외 7명
                    
정보 더 보기/감추기



유재용
박종철
김일도
고재현
전부열
김상민
홍의창
박형식
정순택
박민재
권기남
노광준",북스톤,2020년 09월 25일,14400,경제 경영
9791157844456,9791157844456,만화로 보는 바빌론 부자들의 돈 버는 지혜,조지 S. 클래이슨 원/사카노 아사히 그림/김은혜 역/오하시 코스케 기획,한빛비즈,2020년 09월 14일,14400,경제 경영
9791158511890,9791158511890,"30대 흙수저, 기적의 강남 입성기","강남흙수, 부동삶, 자수성부",토네이도,2020년 09월 30일,15300,경제 경영
9788950989897,9788950989897,호모 엠파티쿠스가 온다 초연결 시대를 이끌 공감형 인간,최배근,21세기북스,2020년 08월 18일,14400,경제 경영
9791186269336,9791186269336,"인재경영, 데이터사이언스를 만나다 인재 경영 과학자의 시대가 온다",김성준,클라우드나인,2018년 07월 09일,13500,경제 경영
9788950991715,9788950991715,K-POP 이노베이션 세상을 흔든 한국형 혁신의 미래  [ 양장 ],이장우,21세기북스,2020년 09월 16일,21600,경제 경영
9788956748566,9788956748566,"비대면 비즈니스 트렌드 아주 오래된 미래, 언택트 쇼크","김동현, 마정산",정보문화사,2020년 09월 22일,14400,경제 경영
9791189430863,9791189430863,빅데이터는 어떻게 마케팅의 무기가 되는가,윤미정,클라우드나인,2020년 09월 11일,16200,경제 경영
9791157955428,9791157955428,부의 시크릿 돈을 움직이는 시크릿 마법사  [ 양장 ],월러스 D. 워틀스 /정성호 역,스타북스,2020년 09월 10일,12510,자기계발
9791165342326,9791165342326,스노우볼 팬더밍 눈덩이처럼 불어나는 브랜드 팬덤 만들기,박찬우,쌤앤파커스,2020년 10월 01일,15120,경제 경영
9791163632290,9791163632290,"빅데이터, 돈을 읽다 아마존·구글·넷플릭스는 어떻게 초일류 기업이 되었는가?",데이비드 스티븐슨 /장진영 역,동아엠앤비,2020년 09월 25일,13500,경제 경영
9788931589979,9788931589979,디지털 트랜스포메이션 현장 컨설턴트가 알려주는,주호재,성안당,2020년 09월 10일,12600,경제 경영
9791170222088,9791170222088,"포스트 코로나, 가치투자의 진화 워런 버핏 가치투자 1.0 완전 분석",장흥국,처음북스(CheomBooks),2020년 09월 15일,15120,경제 경영
9791188601455,9791188601455,읽으면 돈이 되는 공모주 투자,훈민아빠,참돌,2020년 09월 04일,11520,경제 경영
9791170431275,9791170431275,따라하면 매출이 따라오는 스마트스토어 [ 개정판 ],박지은,원앤원북스,2020년 09월 15일,14850,경제 경영
9791197030130,9791197030130,혼자지만 아파트는 갖고 싶어 경제전문 기자가 알려주는 아파트 구매 프로토콜 6단계,한정연,허들링북스,2020년 08월 31일,14060,경제 경영
9791190826174,9791190826174,나는 남편에게 아파트를 선물했다 아파트 투자로 부자 아내 되는 법,이진화,유노북스,2020년 09월 21일,14850,경제 경영
9788960518063,9788960518063,라이프 트렌드 2021 Fight or Flight  [ 초판 한정 인쇄 사인본 ],김용섭,부키,2020년 10월 05일,16200,경제 경영
9791161503875,9791161503875,인디펜던트 워커의 시대 코로나 이후 일의 변화,안동수,시원북스,2020년 09월 08일,14400,경제 경영
9788982501319,9788982501319,코로나 키즈가 온다 뉴노멀형 신인류 보고서,유종민,타래,2020년 09월 15일,13500,경제 경영
9791197097003,9791197097003,긱 레볼루션 포스트 코로나 시대 가장 뜨거운 경제 이슈,"김승래, 이용갑",북새바람,2020년 08월 18일,16200,경제 경영
9791160023046,9791160023046,부와 투자의 비밀 한 번도 경험해보지 못한 부의 시대가 열린다,김도정,메이트북스,2020년 10월 01일,14400,경제 경영
9788947546263,9788947546263,나는 오르는 수익형 부동산만 산다!,고진영,한국경제신문i,2020년 09월 25일,14400,경제 경영
9791160023039,9791160023039,금리를 알면 부의 미래가 보인다 왜 부자들은 금리를 주목하는가,장태민,메이트북스,2020년 10월 01일,14850,경제 경영
9791162541685,9791162541685,"모바일 미래보고서 2021  온택트, 언택트 시대의 콘택트 기술","커넥팅랩, 현경민, 민준홍, 백채욱, 조웅현  외 3명
                    
정보 더 보기/감추기



커넥팅랩
현경민
민준홍
백채욱
조웅현
김호균
권기범
김영규",비즈니스북스,2020년 09월 23일,15120,경제 경영
9791170431237,9791170431237,아무나 쉽게 따라하는 인스타그램 마케팅,황규진,원앤원북스,2020년 09월 22일,14400,경제 경영
9791191056143,9791191056143,"슈퍼펌프드 우버, 위대한 기회는 왜 최악의 위기로 돌변했는가",마이크 아이작 /박세연 역/류현정 감수,인플루엔셜,2020년 09월 21일,19800,경제 경영
9791164841547,9791164841547,돈이 되는 부동산 vs 돌이 되는 부동산 베테랑 공인중개사의 부동산 투자 이야기,신현석,매일경제신문사,2020년 09월 15일,15300,경제 경영
9788934990628,9788934990628,티핑 포인트 작은 아이디어는 어떻게 빅트렌드가 되는가,말콤 글래드웰 /김규태 역,김영사,2020년 09월 01일,15120,경제 경영
9791165212742,9791165212742,"아는 만큼 당첨되는 청약의 기술 2030 싱글도, 무자녀 신혼부부도, 유주택자도 당첨되는 청약 5단계 전략",열정로즈(정숙희),길벗,2020년 09월 02일,16200,경제 경영
9788957363591,9788957363591,돈의 인문학 지금 우리에게 필요한 돈과 경제에 대한 통찰,홍익희,가나출판사,2020년 09월 05일,19800,경제 경영
9791188331796,9791188331796,돈의 속성 최상위 부자가 말하는 돈에 대한 모든 것  [ 친필 사인 인쇄본 ],김승호,스노우폭스북스,2020년 06월 15일,15120,경제 경영
