,ISBN,BookTitle,BookAuthor,Publisher,PubDate,Price,Category-2
9791166250385,9791166250385,eBook 어째서 내 세계를 아무도 기억하지 못하는가? 01 운명의 검  [ EPUB ],사자네 케이  / neco 그림,노블엔진,2020년 09월 09일,3780,라이트노벨
9791166110856,9791166110856,eBook 티어문 제국 이야기 02권 단두대에서 시작하는 황녀님의 전생 역전 스토리  [ EPUB ],모치츠키 노조무 /Gilse 그림/현노을 역,소미미디어,2020년 09월 16일,7000,라이트노벨
9791165249458,9791165249458,eBook 오버로드 14 멸국의 마녀  [ EPUB ],마루야마 쿠가네  / 김완 역,노블엔진,2020년 08월 05일,5300,라이트노벨
9791165249878,9791165249878,eBook 예를 들어 라스트 던전 앞 마을의 소년이 초반 마을에서 사는 듯한 이야기 3 [ EPUB ],사토토시오  / 와타누키 나오 그림 / 박경용 역,노블엔진,2020년 08월 12일,4200,라이트노벨
9791165249885,9791165249885,eBook 이세계는 스마트폰과 함께 17 [ EPUB ],후유하라 파토라  / 우사츠카 에이지 그림 / 문기업 역,노블엔진,2020년 08월 12일,4800,라이트노벨
9791165802264,9791165802264,"eBook 젊어진 대현자, 대학생이 되다 02권 [ EPUB ]",사와타리 카자미,시프트노벨,2020년 09월 02일,3600,라이트노벨
9791165079246,9791165079246,eBook 복수 완수자의 인생 2회차 이세계담 04권 [ EPUB ],미타카 호즈미 /노자키 츠바타 그림/주승현 역,소미미디어,2020년 08월 19일,7000,라이트노벨
9791165079499,9791165079499,eBook 성스러운 기사의 암흑도 02권 [ EPUB ],사카이시 유사쿠 /헤이로 그림/마일도 역,소미미디어,2020년 08월 19일,5000,라이트노벨
9791165801663,9791165801663,eBook 마도구사 달리아는 고개 숙이지 않아 01권 [ EPUB ],아마기시 히사야,시프트노벨,2020년 08월 19일,4500,라이트노벨
9791190866521,9791190866521,eBook 이상적인 기둥서방 생활 08권 [ EPUB ],와타나베 츠네히코 /아야쿠라 쥬우 그림,길찾기,2020년 08월 17일,4500,라이트노벨
9791165079222,9791165079222,eBook 티어문 제국 이야기 01권 단두대에서 시작하는 황녀님의 전생 역전 스토리  [ EPUB ],모치츠키 노조무 /Gilse 그림/현노을 역,소미미디어,2020년 08월 05일,7000,라이트노벨
9791190800969,9791190800969,eBook 책벌레의 하극상 제4부 - 귀족원의 자칭 도서위원 6 [ EPUB ],카즈키 미야 /시이나 유우 그림/김봄 역,길찾기,2020년 06월 29일,5000,라이트노벨
9791165246938,9791165246938,eBook 공녀 전하의 가정교사 01 겸허하고 치트한 마법 수업을 시작합니다  [ EPUB ],나나노 리쿠  / cura 그림 / 김덕진 역,노블엔진,2020년 06월 10일,4200,라이트노벨
9791165246945,9791165246945,eBook 공녀 전하의 가정교사 02 최강 검희와 새로운 전설을 만듭니다  [ EPUB ],나나노 리쿠  / cura 그림 / 김덕진 역,노블엔진,2020년 06월 10일,4200,라이트노벨
9791165077716,9791165077716,eBook 이세계 마법은 뒤떨어졌다! 09권 [ EPUB ],히츠지 가메이 /네코나베 아오 그림/김보미 역,소미미디어,2020년 06월 19일,5000,라이트노벨
9791165070816,9791165070816,eBook 전생했더니 슬라임이었던 건에 대하여 14권 [ EPUB ],후세,S노벨 플러스,2019년 10월 16일,5200,라이트노벨
9791164665181,9791164665181,eBook 우리집 애기신령님은 뿔이 났다 07 (완결) [ EPUB ],ESTRO  / GAMBE 그림,노블엔진,2019년 09월 04일,6000,라이트노벨
9791127851958,9791127851958,"eBook 거미입니다만, 문제라도? 03권 [ EPUB ]",바바 오키나 /키류 츠카사 그림/김성래 역,디앤씨미디어(D&C미디어),2019년 09월 11일,4500,라이트노벨
9791164662104,9791164662104,eBook 공전마도사 후보생의 교관 14 [ EPUB ],모로보시 유우  / 아마미 미키히로 그림 / 신우섭 역,노블엔진,2019년 07월 10일,3500,라이트노벨
9791131993132,9791131993132,eBook 어새신즈 프라이드 Secret Garden [ EPUB ],아마기 케이  / 니노모토니노 그림 / 오토로 역,노블엔진,2018년 12월 19일,3500,라이트노벨
9791131989067,9791131989067,eBook 오버로드 13 성왕국의 성기사(下)  [ EPUB ],마루야마 쿠가네  / so-bin 일러스트,노블엔진,2018년 09월 27일,5300,라이트노벨
9791131978672,9791131978672,eBook 벨로아 궁정일기 4 (완결) [ EPUB ],정연  / Mintaka.Kim·R.알니람 일러스트,노블엔진 팝,2018년 04월 20일,5500,라이트노벨
9791131978665,9791131978665,eBook 벨로아 궁정일기 3 [ EPUB ],정연  / Mintaka.Kim·R.알니람 일러스트,노블엔진 팝,2018년 04월 20일,5500,라이트노벨
9791131978658,9791131978658,eBook 벨로아 궁정일기 2 [ EPUB ],정연  / Mintaka.Kim·R.알니람 일러스트,노블엔진 팝,2018년 04월 20일,5500,라이트노벨
9791131978641,9791131978641,eBook 벨로아 궁정일기 1 [ EPUB ],정연  / Mintaka.Kim·R.알니람 일러스트,노블엔진 팝,2018년 04월 20일,5500,라이트노벨
9791131975176,9791131975176,eBook 변경의 팔라딘 1 [ EPUB ],야나기노 카나타,노블엔진,2018년 02월 14일,4000,라이트노벨
-1,-1,eBook 초속 5센티미터 [ EPUB ],신카이 마코토 감독,NT노벨,2012년 01월 30일,3000,라이트노벨
