,ISBN,BookTitle,BookAuthor,Publisher,PubDate,Price,Category-2
9791185719306,9791185719306,최우선 영단어 전치사 편,김정호,바른영어사,2020년 09월 18일,16200,국어 외국어 사전
9788993858389,9788993858389,전광진 교수가 드라마로 엮은 우리말 속뜻 논어 [ 양장 ],전광진 역,속뜻사전교육출판사,2020년 09월 01일,16200,국어 외국어 사전
9791165212643,9791165212643,요즘 영어 랩천재 영어천재 고등래퍼 하선호와 배우는  [ 예문 mp3 다운로드 + 오디오클립 QR코드 제공 ],하선호,길벗이지톡,2020년 09월 20일,12600,국어 외국어 사전
9791161480466,9791161480466,씽씽쏭 어린이 중국어 1 룰루랄라 재미있는 노래 중국어 회화  [ 메인북+활동북+활동 자료+병음표+단어 카드+음원 QR 코드+동영상 QR 코드 ],최용희,맛있는북스,2020년 07월 01일,13950,국어 외국어 사전
9791165211431,9791165211431,"일본어 문법 무작정 따라하기 [ mp3 파일 + 음성강의 무료 다운로드, 개정판 ]",후지이 아사리,길벗이지톡,2020년 09월 15일,18900,국어 외국어 사전
9788971726211,9788971726211,Pride and Prejudice 오만과 편견 SET (한글판+영문판) [ 전2권 ],제인 오스틴,반석출판사,2011년 03월 15일,10800,국어 외국어 사전
9788971724385,9788971724385,어린왕자 SET (한글판+영문판) [ 2권 세트 ],앙투안 드 생텍쥐페리 /이화승 역,반석출판사,2006년 10월 28일,8550,국어 외국어 사전
9788960498624,9788960498624,수 태 시제 개념을 잡습니다,오석태,사람in,2020년 09월 18일,13500,국어 외국어 사전
9791190101349,9791190101349,몰라도 간다! 지하철 여행 중국어 베이징편,"리시쩐, 권미령",Pub.365,2020년 09월 07일,13500,국어 외국어 사전
9791136006820,9791136006820,2021 에듀윌 9급 공무원 6개년 기출문제집 영어 [ 개정판 ],성정혜 편,에듀윌,2020년 09월 09일,14400,수험서 자격증
9788917232196,9788917232196,ETS 토익 정기시험 기출문제집 1000 Vol.2 READING 리딩 [ 기출문제집+해설집+무료 어플 학습지원 ],ETS,YBM(와이비엠),2019년 12월 16일,16020,국어 외국어 사전
9788917232189,9788917232189,ETS 토익 정기시험 기출문제집 1000 Vol.2 LISTENING 리스닝 [ 기출문제집+해설집+정기시험 성우 MP3 무료제공 ],ETS,YBM(와이비엠),2019년 12월 16일,16020,국어 외국어 사전
9788971723777,9788971723777,"위대한 개츠비 SET (한글판+영문판) [ 전2권, 한글판+영문판 ]",이화승 역,반석출판사,2005년 02월 25일,8550,국어 외국어 사전
9791161503967,9791161503967,딱! 2주! 진짜 한 권으로 끝내는 JLPT N4,"황선아, 히야마쇼타",시원스쿨닷컴,2020년 09월 22일,16200,국어 외국어 사전
9791158522926,9791158522926,토실토실 영단어·영숙어 기초편,김영일,글로벌콘텐츠,2020년 09월 30일,13800,국어 외국어 사전
9791158522827,9791158522827,프랑스어 첫걸음,"최내경, 마리즈 부르뎅, 김희경, 박진석",글로벌콘텐츠,2020년 04월 30일,15000,국어 외국어 사전
9788965423348,9788965423348,해커스 토익 READING 리딩 RC 토익 리딩의 기본서  [ 2020 개정판 ],데이비드 조,해커스어학연구소,2020년 01월 02일,16920,국어 외국어 사전
9791125457206,9791125457206,"미국에서 기죽지 않는 쓸만한 영어 일상생활 필수 생존회화, 17만 구독자가 선택한 100% 현실 영어",Sophie Ban,시대인,2019년 05월 20일,12600,국어 외국어 사전
9788917230567,9788917230567,ETS 토익 정기시험 기출문제집 1000 Vol.1 READING(리딩) [ 문제집+해설집+무료 어플 학습지원 ],ETS,YBM(와이비엠),2018년 12월 17일,16020,국어 외국어 사전
9788917230550,9788917230550,ETS 토익 정기시험 기출문제집 1000 Vol.1 LISTENING(리스닝) [ 문제집+해설집+정기시험 성우 MP3 무료제공+무료 어플 학습지원 ],ETS,YBM(와이비엠),2018년 12월 17일,16020,국어 외국어 사전
9788965422631,9788965422631,해커스 토익 실전 1000제 1 READING 문제집,해커스 어학연구소,해커스어학연구소,2018년 07월 03일,10710,국어 외국어 사전
9788965422617,9788965422617,해커스 토익 실전 1000제 1 LISTENING 문제집 [ 온라인 실전모의고사+단어암기자료 등 추가 7종 자료 ],해커스 어학연구소,해커스어학연구소,2018년 06월 29일,10710,국어 외국어 사전
9788994553092,9788994553092,"보카바이블 4.0 공무원, 편입, 토플, 텝스, SAT, GRE 대비  [ 전2권 ]",허민,스텝업,2018년 06월 12일,28800,국어 외국어 사전
9788965422518,9788965422518,해커스 뉴텝스 NEW TEPS Reading   뉴텝스 문법.어휘.독해 기본에서 실전까지!  [ 뉴텝스 실전모의고사 2회분 제공/본교재 동영상강의 무료 ],David Cho,해커스어학연구소,2018년 05월 03일,20610,국어 외국어 사전
9788971724484,9788971724484,동물농장 SET (한글판+영문판) [ 전2권 ],조지 오웰  / 조혜정 역,반석출판사,2007년 01월 15일,8550,국어 외국어 사전
9788954753920,9788954753920,김태연의 이지 잉글리시 최고의 대화문 150 - 상황 편 영어가 더 쉬워지는 〈이지 잉글리시〉 베스트 컬렉션,김태연,EBS BOOKS,2020년 10월 06일,13500,국어 외국어 사전
9791186796290,9791186796290,중국어탈피 新 HSK 단어장 1-4급 (특허 제1버전),우공이산외국어연구소,우공이산,2020년 09월 15일,16920,국어 외국어 사전
9791158522933,9791158522933,토실토실 영단어·영숙어 심화편,김영일,글로벌콘텐츠,2020년 09월 30일,13800,국어 외국어 사전
