BookCode,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
8801748063195.0,-474.75473976148834,-13.47170787861493,2.849549562088214,330.7841388843048,377.6800609897667,591.8260521188882,-97.08343428668256,-180.28731185095643,275.29734116053686,-217.81380676581304,-83.52783748169895,-461.9008018857324,-6.42373281275569,-249.07032773661194,-70.92021216533288,64.9585155625763,672.6943183399918,-666.5845860097065,136.99096968911988,-627.7373061869002,405.7522423181411,113.93000143506086,378.5038318614687,-10.44019661808933,293.1474497574899,-242.88853978304218,201.6306892668282,280.084716076615,-220.78833345264945,-384.4026802817437,441.3266010399901,-426.06378050182116,214.65515573714825,333.76068552942405,700.9726011728247,-379.1244701279211,261.6653830264695,40.30305144042359,-36.741646367472036,-354.2464458184517,-183.95036335056648,544.419193442704,-23.87193198201102,-466.82619261334105,-81.1159269514804,-40.34767269668818,-335.21759358479176,-357.44189932843113,-481.9343803679415,150.85091169776328,327.65969785587447,205.83752240219553,-268.15821773094325,111.00899456912238,-96.0721386608008,-141.03468793423963,47.05891815888188,8.218552360298215,-627.3362533088269,-427.2265419824592,-440.56370818537994,-39.14332170876636,-409.07445051457034,275.90156710460076,192.76041799071956,-256.15696918157886,355.8944711342661,353.84968055108845,-686.5083388658209,-781.029767048335,126.20644098233768,189.955808819194,684.2721576696495,107.2179745817557,217.06632269695788,95.14224263124763,169.387633287765,-567.7036226219627,494.88667659818503,255.05287377283742,-228.3987508966303,-350.41841310852516,-353.991993835778,-103.24094735622606,191.68070252163065,-454.2201720990367,-302.79202673290195,164.9641008096288,110.71481088557954,-208.56203857196022,-148.0497339351439,-460.25589784687486,-39.814486118858134,441.1386557734481,-600.0962215421637,491.81194717660804,8.378674397505367,-174.49607109456622,-180.65598983183574,-149.6380866074095
8809124170253.0,-79.67190304047351,-3.7097915176612637,-23.500780491158366,67.25866807748874,40.90487582409211,100.69575711137925,-45.00999129733342,-41.01505005561436,48.32405783724971,-35.85797959814469,-18.63264009480675,-19.050363002810627,12.521303980999315,-38.7498371421049,-14.468605606583878,33.51856517636528,72.95790374585583,-101.22662188555114,32.993817609579615,-81.60864153287064,46.62074239032032,2.7616633942816406,79.64189295532803,24.529842386875924,18.811343045905232,-2.644095352758086,-13.975202115514548,23.294360163776826,-25.62533347774297,-82.42870298829318,18.889902452977065,-64.11100667435676,7.6605831850708155,52.9165653786622,75.74422165184903,-49.396556256183736,51.954664113620915,-14.984335247039175,12.418494418884316,-19.240811893716455,3.5400181085957834,59.70411440111153,-9.389022676739842,-54.65580577835741,-4.922797084785998,-30.56162676665311,-42.06089277180339,-52.27526861297277,-65.02704452987139,28.81147887557745,22.323594806114368,53.38943225207428,-60.592151400167495,-6.891400523483753,-29.07438475584301,-12.066150653486451,-10.855689111010483,22.6490322604465,-84.59448676835746,-77.52858144502777,-33.051703231719635,26.86405318028604,-74.13139632313202,64.29284774015348,4.091068660859794,-39.05714616722738,56.38416392779133,65.71910068462603,-101.79885003870974,-95.66427973052487,-1.601709084585309,28.97345999345028,111.08196851820685,51.424019238795154,36.59565288569623,14.402431917376816,27.283594556240132,-57.01831400378918,60.94842294612317,11.17880517434484,-22.92359387758188,-50.42430423782207,-48.48661374207586,-7.417702033417299,19.02444490728279,-70.35762407405612,-63.13933552739521,9.971058109588435,14.23365418923398,-16.710749730608466,-8.680241869141659,-58.922330822058335,-26.19162029842846,26.623225597587105,-67.2712288137991,47.15847008830557,15.217996990152946,-14.5665127048948,-12.517485344006369,-23.054379676371656
8809254943482.0,-43.00855157686553,69.81204889725923,38.94270549848443,67.94869698369875,81.17635837438962,43.63801049674706,18.63966118923078,-29.742429669667036,63.71022598456475,-38.23793947440572,-20.301897289285748,-50.73999624783173,-29.614631417502338,-64.05457506307866,23.393017789023,39.44176573608226,133.296766697173,-138.17619142142746,8.003961890640978,-133.995848004648,59.8374966919655,38.07459305112328,96.61378195538418,-31.5837472389685,74.83567913038036,-29.978825651402136,-10.533662676008923,57.33921709118392,-57.57184086786583,-18.689560329487236,126.37877196339736,-94.0715494347969,18.8907541767209,40.77307428812298,129.87184875674237,-66.07988091617977,47.30386627256036,-4.209416506367658,-9.440489874842266,-59.91030745029469,-61.96487559800347,78.99938782109335,-49.18652425818534,-60.2141830125358,-67.82546029686928,-33.14133463387067,-42.06256727380678,-66.96043932257841,-87.99782072320934,-36.791033859481104,38.16359284048667,19.04197762606782,-59.85437034484154,19.149906594500255,11.735619425498104,-62.575707261192534,5.0194285991121435,21.53014444580767,-152.6444641610879,-87.16028395583076,-103.48942577852479,38.785256068555945,-45.79453767803304,83.1436635072976,62.282275524310535,28.790808377782863,3.2935744368742843,0.20345805429387837,-149.52909623382922,-167.4700015680292,16.9817991716535,36.4335443275224,154.34262154434498,53.226604805650034,18.65520366736261,62.60969349031026,4.538953442848287,-111.05327784908005,78.22697008169877,92.58568799529846,-75.49639159488143,-40.567054817895404,-78.32524968779931,-19.44672525813803,-2.963998238812201,-106.51385906417855,-45.715246500225234,44.78202951866163,-25.247221444655832,-51.230652095911985,-28.67259079007393,-85.74397283296567,32.262492109059046,91.75999026441326,-109.13857025802912,133.4211493775326,-14.884690892727425,-14.751707410773573,-38.38423277290421,-66.36628297147884
8809254943659.0,-128.87066874733443,40.899699677990284,49.87294364671223,150.06839166452758,110.9923828003183,283.56847081276356,31.080852064029315,-58.76742950562388,164.32458994701096,-87.16245773097594,-23.076238426002675,-126.23222442169441,-79.68344367878163,-154.25483151742026,-9.164262731764465,48.22817221485777,166.72102754334455,-241.5449899533944,86.01043293527327,-266.2603742522374,126.17887619280256,92.72411451567721,171.4333228909198,-56.30476502547215,134.27485457625474,-68.98088414250647,68.08843952052138,59.51362489333842,-85.05769629404065,-121.70436594423838,140.42077054088935,-97.52380430612044,24.185597625048832,120.56530251906719,229.5245649990038,-111.64003509016241,135.0565251659474,17.239924298399128,-4.906455751969479,-137.8726053711737,6.352771530486644,165.42396901908623,32.28393866302213,-173.047241889874,3.7095332290697844,-8.441498218989,-97.3320484007569,-148.14860568479983,-273.8395281613944,-2.5271218948892784,22.37873005285059,109.85159415779869,-138.6670646095043,40.41984808101348,13.842935767965391,-55.71815189236542,30.724178931413626,65.66916435858933,-206.86909904086963,-158.72593839928624,-172.9674063414494,-1.3195849711773917,-52.27843520382885,122.09635512462351,41.60359470523661,-41.836565573920964,78.89316076330026,142.58671423812163,-197.7792630273686,-270.11325888335006,28.920917806950165,86.35448964534793,318.40929273558316,29.17821840687655,132.68237461232115,143.36265297270148,77.42643108170829,-128.59440902853734,128.03635115341166,56.46705996446777,-46.06602497311192,-150.21754367725924,-101.62007325109866,9.05316617335193,53.52478165943175,-166.33583073331508,-98.16183665992226,96.36826774872898,50.76903172622435,-99.68775662772474,-60.063645417235094,-94.24925178300269,-5.8864809925016015,114.35634162711678,-253.49127228129421,94.67288599655265,-64.19804149148054,-30.47600822336506,-74.6254402350029,-35.01920515179168
8809264189030.0,-163.01989516274384,29.343351727661986,63.86880971444771,118.69385486517179,82.45170756747636,162.58865018751627,-27.10326688994731,-41.49258408385018,112.5766665370514,-54.38359128167698,-27.64565939293243,-107.06505992349896,-33.51206231417988,-85.72038902466495,-40.06352806060264,75.41418731212616,126.60465075417112,-159.06320892941827,32.41344951527814,-154.26768850830072,53.593442647097014,34.16518371831626,110.56265997211449,27.57528572358812,109.1255161111864,-39.55001108704619,36.82088303255538,44.87700978821764,-58.446468364447355,-140.43028225532422,104.91371920138288,-71.34253314354767,65.290688170741,142.10746704461053,190.70451297071608,-73.7381826279064,78.09039899691318,30.29781472372512,-78.77430473888914,-65.40655830937128,-9.668679261793537,118.9979745442979,9.219177753431723,-144.10375011285456,6.876552436617203,-16.125863089691848,-56.297432732457914,-125.7810708413211,-141.56619699050984,19.841143335215747,63.92370110587217,85.62406590185128,-61.94916678926287,36.51754242034318,-38.473666839456804,-35.24989032776406,6.779488168462801,21.773734549991786,-158.68524528543153,-121.34921337148019,-96.15316487165789,-23.84296996581058,-57.14832216935853,97.84586328795801,62.57082839480912,-60.75849883444607,124.6998345554651,117.00215018775391,-138.54175281026983,-195.63756777221957,22.625636705818277,19.79260673482592,232.91244355464974,37.380271706419684,57.257019427973624,76.31447169751239,17.591581158310873,-140.3583243341806,80.60067107714713,54.50950592570007,-40.27872430766001,-109.19896934057276,-96.85383590357257,20.68746610203137,9.382477200279633,-118.05218002293259,-105.1101473774761,53.83777569156761,32.3987560410363,-47.15837221870121,-64.61780959894531,-108.25060820703705,-1.4999584136530757,139.5277089321365,-182.81284688351056,99.86042695896079,11.573180599603802,-2.790816941919426,-29.28142029970574,-37.034621216356754
8809332972199.0,-94.20612235367298,36.60789176309481,-24.04983133636415,75.85599224315956,47.2322457828559,103.00159691600129,-35.13672809116542,-38.18841987289488,72.86272132862359,-14.494456821121275,-1.7647677608765662,-37.41918807569891,15.026472670957446,-32.447854766622186,8.367189298849553,30.13615063019097,51.607088224962354,-128.56588524580002,45.2973483428359,-76.19314302690327,62.89787718653679,-3.0212478854809888,83.40472129359841,0.2604721928946674,50.819990776479244,-10.112441354990551,31.10029326181393,37.91823937371373,-43.59243412781507,-98.02655952144414,71.85085040726699,-95.23444073367864,34.556721452623606,75.40060477005318,102.21978063322604,-46.45050140749663,40.60563798295334,-2.097993440926075,-7.452987175434828,-68.15193207189441,-13.297461241483688,61.536438062554225,-7.6394964158535,-64.62361858808435,-13.104879230260849,19.584542144089937,-6.745119001483545,-57.1246731930878,-68.68490330129862,38.31289329379797,51.851307034958154,26.056378308217973,-60.45507607702166,-8.503853812813759,-30.244211348704994,-31.79770130122779,8.79191991686821,26.79452322795987,-105.02760330960155,-92.12186468380969,-94.56639449298382,-11.754163378849626,-25.870367458090186,73.44088453706354,7.840775447199121,7.430854600854218,76.33730364311486,18.94277213839814,-103.8954584915191,-85.62339133024216,24.194526033010334,-2.4927707673050463,134.16353306174278,54.690977374091744,23.492463273229077,62.71670168126002,68.1257473032747,-63.53314530849457,124.73906194185838,41.328975569456816,-8.012220237404108,-83.52395598217845,-82.66170799545944,1.8676235082093626,-1.1696340735070407,-96.4080437719822,-49.75571933633182,35.14545253664255,23.209844934754074,-36.55435032211244,-28.005962410010397,-72.52480439469218,-4.098404662217945,88.0202622525394,-95.80606214515865,56.67347813770175,-12.564122883602977,-17.633340138942003,-19.603160133236088,-5.320910412818193
8809416540559.0,-124.84020705264993,-4.748810777130227,8.217364193871617,90.71666644474801,74.5712737084056,112.10714562873666,-16.51706492093702,-55.59102028235793,63.05689554320028,-59.81088826991618,1.0341931713434558,-67.61049741894628,3.829849229892716,-81.63812875002623,-8.981510054009656,40.74829300756877,125.66547789727338,-129.58344300308576,97.49281102690536,-94.58809576105948,89.20519587040569,-5.783009917009622,81.01874637867634,24.83948051525901,106.52752643668403,-68.57446749437015,43.56541985138514,70.19327950217605,-26.84320193187644,-112.88182217441499,53.10364805047478,-69.42078930969971,64.7120764090796,64.99209490201126,163.72829175305864,-92.33815392890635,57.014213517541066,-39.244626619076975,-26.39745951652488,-89.50041207213265,-28.413784522407997,96.55386927863583,14.256041343711937,-107.51677379167329,-4.796060172511109,-11.721004652945945,-25.85546223501054,-96.08288326401573,-104.08738089294638,15.129463299332807,73.89493326237425,31.8700680048496,-74.4251943261673,-17.443482746913407,0.9553649883406857,-49.416789209314935,19.237652758939173,29.81553094065748,-134.7109489251549,-112.59298668762979,-108.01268681883812,31.228797752643004,-62.055015375837684,96.932956212045,56.699660366362274,-46.608616884303046,63.997471673724554,70.60041980231956,-130.37629048794042,-152.955487035147,1.3082803457218688,-10.38109272212023,144.60559327302812,49.41443692613393,47.59111971099628,57.043995312880725,20.407507542870007,-136.0036211775538,116.71719266181269,45.576806033961475,-59.78016923057536,-55.17229742836207,-61.57227365849152,-16.01788284412275,2.7114912590477616,-71.33565031333517,-89.84608179493807,20.965840012145538,41.5978190600484,-58.44030793639831,-37.556489264808384,-97.03407632046826,17.849138679914176,114.54253346457456,-95.17239780863747,99.98831698740833,28.48212307676052,-65.01960601129879,-33.23730990544815,-41.357439807616174
8809469612487.0,-55.07167291082442,32.07597832335159,-14.950677230779547,45.40498498827219,23.644589833915234,56.10288059338927,4.860845603048801,3.211037124507129,5.080384482629597,0.7411516094580293,4.267203958006576,-20.892350040376186,2.477999243652448,-43.52153197862208,2.417490359628573,33.030992448329926,73.99671481736004,-59.613509892486036,2.7492064354009926,-30.43210351606831,53.71714409952983,17.362815575674176,41.46419685706496,24.933282383717597,-17.16502743959427,-11.281930973287672,-7.1375460415147245,45.599099062383175,-45.74614867474884,-46.489416972734034,10.314938712632284,-63.462486980482936,-6.389919621869922,23.886331208981574,73.91179003566504,-32.8060552123934,16.4830091628246,-13.025925798341632,2.375476434826851,-16.49391496926546,-19.037231377325952,26.975077819777653,-1.7790453769266605,-29.485394636401907,-15.621917502954602,-17.64993510209024,19.64272643183358,-53.52923841774464,-33.43110724887811,23.27028403058648,7.372520240955055,6.444777682889253,-3.410039027221501,-10.471537980251014,12.20418549887836,-33.730245877057314,-41.120402781292796,24.865107759833336,-72.49630487896502,-59.03667023219168,-78.94848215114325,2.6147677591070533,-39.19982276298106,61.043626049533486,4.137775901996065,-29.069500428857282,5.94971102848649,16.688195531722158,-79.30019771307707,-63.12888724450022,-14.43105670902878,-1.2586455228738487,83.97693208232522,40.75618886575103,-2.2666636479552835,36.98735762387514,46.659898792393506,-75.90872008539736,63.268727982765995,40.12529538478702,-21.511573454132304,-58.62117897346616,-39.36528616776923,-8.24839587137103,-13.708159344037995,-31.879548851400614,-9.45945893600583,22.496170181781054,1.0979661392630078,-15.391124878900882,-16.797851067967713,-76.40402644127607,7.944233531598002,45.3649063706398,-11.723291140049696,71.52778553497046,4.61104257684201,-44.46990295872092,-5.983266489580274,3.3556306115351617
8809474870414.0,-44.68309608078562,15.959305545897223,-15.807521750219166,47.40099064580863,63.80313810938969,-14.612815248779953,-3.0530934180133045,-43.97714711353183,23.7845440604724,-10.274787020171061,5.87630357441958,-6.225359417498112,-12.226052917656489,-52.795950265135616,5.306954654864967,2.2653046234918293,67.07223663851619,-76.01949109672569,9.360609689727426,-33.29747280187439,58.20524659194052,-7.2835602280683815,47.414000919496175,4.69489560672082,30.35741855017841,-7.247498055315191,1.310404631018173,42.03208457652363,-25.47864483005833,-27.43470202368917,49.31068835151382,-77.53600836265832,-10.028275813674554,8.078519986767787,72.07812864566222,-34.491405023029074,33.14531521592289,-39.00697079766542,-8.939422838040628,-20.117946302285418,-21.112190248823026,31.522001554374583,-37.25762786960695,-18.29533890611492,-54.10677438694984,-16.867432223283686,-0.09304872388020158,-34.10914867417887,-25.560747692827135,0.6474989862181246,26.60352561553009,40.19821003510151,-24.82746319513535,19.440797155955806,-19.947260111221112,-21.825714312959462,-38.98087548761396,0.9972895636456087,-64.76654130336829,-56.593162887729704,-44.57493310677819,17.677146837842884,-56.02916701097274,47.92353219445795,35.73759617947508,4.044398112222552,3.869200512766838,-9.4920381733682,-68.0834146742709,-78.80977294989862,5.226859730173601,9.570437947986647,80.07591137406416,62.66470625073998,10.287076643668115,30.639863919408526,6.1166338957846165,-62.41002665134147,65.14431489091658,13.51084788236767,-26.353861584095284,-27.585133599757683,-17.938271162100136,-29.024747899966314,-9.36933894874528,-68.24089314573212,-36.10889244521968,12.925674753045314,-14.23860476585105,-7.197716035647318,-10.8780853489734,-57.81039486522786,33.641481074970216,54.89825750794262,-35.46885013987776,78.94009017758071,37.65419284882955,-11.98569109661912,-40.11745920823887,-36.65361266909167
8809474870421.0,-364.1574803395197,-42.87896575347986,-43.46948868408799,401.40891367942095,155.59963467763737,384.99148283770774,-157.08166582975537,-39.65885184658691,166.41994008957408,-87.29327884467784,-279.73521723924205,-296.22805584257003,-15.104796052139136,-133.31329736113548,29.928275137008313,70.80819486640394,475.25893637537956,-635.82908120926,-48.978319242130965,-351.73749067401513,307.93617742939387,26.017871504387585,208.70938142109662,-15.86561618372798,-18.857081941445358,-195.71108945780543,5.228152973392525,168.23684690615482,-349.05732955411077,-122.0597289390862,222.6947060021339,-413.51809434301686,-70.9158903141506,314.50848321057856,311.2497565909289,-329.58736741822213,-6.750698703923263,47.25961969420314,15.20635419827886,-243.03269885806367,-100.38801328639966,411.8962065195665,-171.55601669766475,-243.85702883126214,-141.76072960719466,-98.29129481641576,-136.11327397730201,-195.72736124688527,-383.8257092125714,176.9156864147226,240.06260982877575,255.4457743500825,-256.14455874997657,155.48452857881784,15.60279394639656,-278.8129760068841,-47.5686841270217,60.02994596888311,-408.9408940875437,-272.742259573075,-333.30147519055754,76.23688257439062,-322.50263191963313,221.2391114095226,-1.5050494594033808,-28.955201406031847,36.035683223977685,218.26360288390424,-575.5200231024064,-442.7700860891491,77.68640211873571,183.39860531163868,574.0649148153607,318.14991997671314,99.35979908774607,108.29124561836943,167.86944148417388,-260.364184230566,240.80927644111216,190.98932959174272,-74.94846703461371,-300.90320636262186,-222.86562662140932,-62.85336499317782,86.60480865021236,-193.5009073286783,-206.33236020151526,146.21371144521981,16.940728215733543,-70.78284741647076,-53.658879905880895,-364.74960938841105,-124.8808955878485,233.48992592701688,-531.7598572646966,350.6863860740559,-154.8313132650219,-248.53172665741295,-180.16253408743069,-65.19537139506429
