,ISBN,BookTitle,BookAuthor,Publisher,PubDate,Price,Category-2
9791190419277,9791190419277,청년사업가 김대중 3 길이 아니어도 좋다  [ 완결 ],스튜디오 질풍 글그림,그린하우스,2020년 08월 15일,13500,만화/라이트노벨
9791190419260,9791190419260,청년사업가 김대중 2 이름을 건 약속,스튜디오 질풍 글그림,그린하우스,2020년 08월 15일,13500,만화/라이트노벨
9791190419253,9791190419253,청년사업가 김대중 1 섬마을 소년,스튜디오 질풍 글그림,그린하우스,2020년 08월 15일,13500,만화/라이트노벨
9791134866266,9791134866266,만화 귀멸의 칼날 20 한정판 [ 한정부록 : 엽서세트 16종(책과랩핑) ],고토게 코요하루 글그림,학산문화사,2020년 09월 24일,9000,만화/라이트노벨
9791134835514,9791134835514,만화 나츠메 우인장 24,미도리카와 유키 글그림,학산문화사,2019년 09월 10일,4500,만화/라이트노벨
9791136244956,9791136244956,만화 원피스 ONE PIECE 97 나의 바이블,오다 에이이치로 글그림,대원,2020년 09월 24일,4500,만화/라이트노벨
9791134869052,9791134869052,만화 약속의 네버랜드 19,시라이 카이우 원/데미즈 포스카 그림,학산문화사,2020년 09월 22일,4950,만화/라이트노벨
9791136244369,9791136244369,만화 하이큐!! 43 최종보스,후루다테 하루이치 글그림,대원,2020년 09월 11일,4500,만화/라이트노벨
9788960305625,9788960305625,자취로운 생활 베스트 에피소드 1 신개념 방구석 서바이벌(?) 자취툰  [ 컬러 ],안가연 글그림,황금부엉이,2020년 09월 09일,13500,만화/라이트노벨
9791136721617,9791136721617,만화 명탐정 코난 98 [ 초판한정부록 : 아크릴 책갈피 (책속포함) ],아오야마 고쇼 글그림,서울미디어코믹스(서울문화사),2020년 07월 25일,4950,만화/라이트노벨
9791134860615,9791134860615,만화 귀멸의 칼날 19,고토게 코요하루 글그림,학산문화사,2020년 07월 16일,4500,만화/라이트노벨
9791165013080,9791165013080,만화 메종일각 신장판 2 [ 초판종료 ],타카하시 루미코 글그림,서울미디어코믹스(서울문화사),2019년 09월 27일,6750,만화/라이트노벨
9791165013073,9791165013073,만화 메종일각 신장판 1 [ 초판종료 ],타카하시 루미코 글그림,서울미디어코믹스(서울문화사),2019년 09월 27일,6750,만화/라이트노벨
9791163899464,9791163899464,만화 내세에는 남남이 좋겠어 3 [ 초판종료 ],코니시 아스카 글그림/박소현 역,소미미디어,2019년 09월 06일,4500,만화/라이트노벨
9791134866259,9791134866259,만화 귀멸의 칼날 20,고토게 코요하루 글그림,학산문화사,2020년 09월 24일,4500,만화/라이트노벨
9791136725349,9791136725349,만화 김전일 37세의 사건부 7,아기 타다시 글/사토 후미야 그림,서울미디어코믹스(서울문화사),2020년 09월 23일,4950,만화/라이트노벨
9791136244345,9791136244345,만화 2.5 차원의 유혹 -리리사- 1,하시모토 유 글그림,대원,2020년 09월 18일,4950,만화/라이트노벨
9791134866648,9791134866648,만화 은수저 15 [ 완결 ],아라카와 히로무 글그림,학산문화사,2020년 09월 18일,4950,만화/라이트노벨
9791136725066,9791136725066,만화 메종일각 신장판 14 [ 초판한정부록 : 아크릴 책갈피(책과랩핑) ],타카하시 루미코 글그림/김동욱 역,서울미디어코믹스(서울문화사),2020년 09월 21일,6750,만화/라이트노벨
9791136725059,9791136725059,만화 메종일각 신장판 13 [ 초판한정부록 : 아크릴 책갈피(책과랩핑) ],타카하시 루미코 글그림/김동욱 역,서울미디어코믹스(서울문화사),2020년 09월 21일,6750,만화/라이트노벨
