,ISBN,BookTitle,BookAuthor,Publisher,PubDate,Price,Category-2
9788984118607,9788984118607,고대의 풍경과 사유 - 학문의 이해 3,이강래,세창출판사,2019년 12월 27일,24000,역사
9788958077367,9788958077367,모든 용서는 아름다운가 용서받을 자격과 용서할 권리에 대하여,시몬 비젠탈 /박중서 역,뜨인돌,2019년 10월 30일,17820,사회 정치
9788952240736,9788952240736,시부사와 에이이치 일본 경제의 아버지,양의모,살림출판사,2019년 08월 30일,6120,역사
9788965135609,9788965135609,[99그램 에디션] 유럽 도시 기행 1,유시민,생각의길,,14850,인문
9791187705161,9791187705161,대한독립군 총사령관 홍범도 평전 봉오동·청산리 대첩 100주년(2020)  [ 개정증보판 ],김삼웅,레드우드,2019년 06월 30일,14400,역사
9788954652223,9788954652223,안토니우스와 클레오파트라 세트 [ 전3권 ],"콜린 매컬로 /강선재, 신봉아, 이은주, 홍정인 역",교유서가,2018년 08월 03일,40500,역사
-1,-1,역사의 역사 + 역사란 무엇인가 [ 전2권 ],"E.H. 카, 유시민 /김택현 역",YES24,2018년 06월 25일,25200,역사
9791127414764,9791127414764,세계사 만물사전,헤이본샤 편집부 /남지연 역,AK(에이케이 커뮤니케이션즈),2018년 05월 10일,22500,역사
9791162200674,9791162200674,춘추전국이야기 8 합종연횡  [ 개정판 ],공원국,위즈덤하우스,2017년 10월 20일,13500,역사
9788942390342,9788942390342,정조평전 : 성군의 길 下 [ 반양장 ],한영우,지식산업사,2017년 09월 20일,17570,역사
9788993178692,9788993178692,"지리의 힘 지리는 어떻게 개인의 운명을, 세계사를, 세계 경제를 좌우하는가",팀 마샬 /김미선 역,사이,2016년 08월 01일,15300,사회 정치
9788957334812,9788957334812,서양사강좌,박윤덕,아카넷,2016년 02월 20일,28500,역사
9788928403349,9788928403349,"이충무공전서 이야기 정조, 이순신을 역사에 새기다",김대현,한국고전번역원,2015년 10월 16일,12350,역사
9788952232151,9788952232151,이슬람 전쟁사,진원숙,살림출판사,2015년 10월 16일,4660,역사
9788958628200,9788958628200,박시백의 조선왕조실록 20 망국  [ 개정판 ],박시백 글그림,휴머니스트,2015년 06월 22일,13500,역사
9791185617350,9791185617350,한국 고고학 강의 [ 개정판 ],한국고고학회,사회평론,2015년 02월 13일,23000,역사
9788972915812,9788972915812,역사란 무엇인가 [ 독점계약 번역 개정판 ],E.H. 카 /김택현 역,까치(까치글방),2015년 03월 16일,10800,역사
9788954624701,9788954624701,"역적의 아들, 정조",설민석,휴먼큐브,2014년 05월 02일,10350,역사
9788964450727,9788964450727,교황의 역사 베르도부터 베네딕토 16세까지  [ 양장 ],호르스트 푸어만 /차용구 역,길,2013년 08월 16일,19800,역사
9788964941133,9788964941133,삼국지의 계략 천하를 뒤흔든 영웅들의 전략 전술,기무라 노리아키 /조영렬 역,서책,2013년 07월 30일,8550,역사
9788901114132,9788901114132,이윤기의 그리스 로마 신화 5 아르고 원정대의 모험,이윤기,웅진지식하우스,2010년 10월 15일,12150,소설/시/희곡
9788957331064,9788957331064,인간 국가 전쟁 전쟁의 원인에 대한 이론적 고찰  [ 양장 ],케네스 월츠  / 정성훈 역,아카넷,2007년 10월 20일,19000,사회 정치
9788952205728,9788952205728,와인의 문화사,고형욱,살림출판사,2006년 10월 30일,4320,역사
9788952202208,9788952202208,미국 여성사,이창신,살림출판사,2004년 04월 30일,2970,사회 정치
9788908060838,9788908060838,문고판 중국혁명론,마오쩌둥 등,범우사,2004년 06월 30일,3510,역사
