,ISBN,BookTitle,BookAuthor,Publisher,PubDate,Price,Category-2
9791129706454,9791129706454,"하루 5,000원 집밥 만능 레시피북
외식과 배달음식에 지친 당신을 위한 현실 집밥 메뉴 108",강지현,메가스터디북스,2020년 07월 07일,13410,가정 살림
9791165211769,9791165211769,"1등엄마의 맛있는 에어프라이어 레시피
한 권으로 끝내는 진짜 쉬운 집밥",오슬기,길벗,2020년 06월 25일,10800,가정 살림
9791136237415,9791136237415,"아들 육아
아들을 성장시키는 부모의 말 한마디",이케에 도시히로,니들북,2020년 06월 30일,13050,가정 살림
9791165211646,9791165211646,"만원으로 일주일 반찬 만들기 
요리 초보도 쉽게 만드는 집밥 레시피",송혜영,길벗,2020년 06월 09일,12960,가정 살림
9788947545945,9788947545945,"푸름아빠 거울육아 
엄마의 감정을 거울처럼 비추는 아이",최희수,한국경제신문사(한경비피),2020년 06월 03일,15120,가정 살림
9791197035234,9791197035234,맛있게 살 빠지는 고단백 저탄수화물 다이어트 레시피,미니 박지우,비에이블,2020년 05월 28일,15750,가정 살림
9791196782795,9791196782795,"내 아이는 자폐증입니다
지적장애를 동반한 자폐 아들과 엄마의 17년 성장기",마쓰나가 다다시,마음책방,2020년 05월 20일,14850,가정 살림
9791190179232,9791190179232,"이정현의 집밥레스토랑
이정현의 행복한 집밥이야기 101가지 요리",이정현,서사원,2020년 04월 27일,19800,가정 살림
9788936459215,9788936459215,"아이를 위한 면역학 수업
감염병, 백신, 항생제",박지영,창비,2020년 04월 03일,12420,가정 살림
9788931462043,9788931462043,"엄마 아빠 마음 탐구생활 세트
슬기로운 중년 생활을 위한 셀-프 문답 
[ 전2권 ]","이소 인문상담소 (김성연,  김지향,  정춘화,  이철승)",영진닷컴,2020년 04월 09일,22500,가정 살림
9791196772086,9791196772086,KBS 생생정보 생활밀착 살림법,KBS <2TV 생생정보> 제작팀,그리고책,2020년 01월 20일,12420,가정 살림
9791190427616,9791190427616,"0~5세 뇌가 쑥쑥 자라는 놀이 육아
아기의 뇌와 정서 발달을 위한 단계별 애착놀이 120",이보연,위즈덤하우스,2020년 01월 17일,14400,가정 살림
9791190382076,9791190382076,"엄마의 20년
엄마의 세계가 클수록 아이의 세상이 커진다",오소희,수오서재,2019년 12월 05일,13320,자기계발
9788957360293,9788957360293,"초등 매일 공부의 힘
학년이 올라갈수록 성적이 오르는 아이들의 비밀",이은경,가나출판사,2019년 12월 03일,13950,가정 살림
9788952741585,9788952741585,"세상에서 가장
쉽고 그럴싸한 요리책
파워블로거 벨루가가 알려주는 간단하고 맛있는 레시피",최해정,미호,2019년 10월 28일,13500,가정 살림
9788998656904,9788998656904,"평생 살 거 아니어도 예쁜 집에 살래요
차근차근 알려주는 아파트 인테리어 공사 계획",안정호,지콜론북,2019년 10월 25일,13950,가정 살림
9791186494547,9791186494547,"세상에서 제일 귀여운 클레이 대백과
유아 촉감놀이부터 초등 방과후까지 책임지는",김민정,슬로래빗,2019년 07월 19일,15300,가정 살림
9788931587036,9788931587036,"수미네 반찬 2
김수미표 는둥만둥 레시피북",여경래,성안당,2019년 04월 10일,15300,가정 살림
9791158462703,9791158462703,"아메리칸 청크 쿠키
뉴요커의 마음을 훔친 크리에잇쿠키의 시크릿 레시피",이승원,비타북스(VITABOOKS),2018년 12월 20일,13320,가정 살림
9788969522979,9788969522979,파티셰학교,토마 펠레,경향비피,2018년 10월 31일,13320,가정 살림
9788969522641,9788969522641,발효빵 & 케이크 & 타르트 & 파이,투보이맘 우상님,경향비피,2018년 08월 02일,13320,가정 살림
9788998258139,9788998258139,"스마트폰으로부터 아이를 구하라
스마트폰 시대 두뇌발달보고서",권장희,마더북스,2018년 07월 16일,12600,가정 살림
9791188601073,9791188601073,"달콤한 팥소 레시피
집에서 손쉽게 만드는 맛있는 앙금 요리",나카시마 시호,참돌,2018년 06월 15일,3960,가정 살림
9791162205952,9791162205952,"무조건 엄마 편
극한육아 멘토 미세스찐의 희생, 좌절, 위축 없는 육아 솔루션",한혜진,위즈덤하우스,2018년 06월 08일,13320,가정 살림
9788969522511,9788969522511,"초보 홈베이커를 위한 스콘 & 머핀
방부제가 들지 않아 더욱 건강하고 맛있는 스콘 & 머핀 레시피 40",김지은,경향비피,2018년 05월 23일,12150,가정 살림
9791196316808,9791196316808,"공부머리 독서법
실현 가능하고 지속 가능한 독서교육의 모든 것",최승필,책구루,2018년 05월 03일,14850,가정 살림
9791160072419,9791160072419,자꾸만 만들고 싶은 쿠키책,닛타 아유코,한스미디어,2018년 03월 26일,10800,가정 살림
9791130616322,9791130616322,"당황하지 않고 웃으면서 아들 성교육 하는 법
성교육 전문가 엄마가 들려주는 44가지 아들 교육법",손경이,다산에듀,2018년 03월 21일,12600,가정 살림
9791188007134,9791188007134,"엄마의 말하기 연습
화내지 않고 상처 주지 않고 진심을 전하는",박재연,한빛라이프,2018년 02월 26일,13320,가정 살림
9791188694143,9791188694143,"365일 소박한 레시피와 일상
[ 반양장 ]",와타나베 유코,디자인이음,2018년 02월 05일,11700,가정 살림
9788965182023,9788965182023,"만능 스타우브 레시피
가열시간 20분 만에 완성되는",이자와 유미코,경향미디어,2017년 06월 23일,3240,가정 살림
9788997195022,9788997195022,"한 그릇 뚝딱 이유식
‘닥터오의 육아일기’ 속 790개의 건강한 레시피 
[ 개정판 ]",오상민,청림Life,2017년 02월 05일,25200,가정 살림
9788950968397,9788950968397,"당신, 힘들었겠다
외롭고 지친 부부를 위한 감정 사용설명서",박성덕,21세기북스,2017년 01월 12일,13500,가정 살림
9791159251894,9791159251894,"호미 한자루 농법
귀농, 귀촌 그리고 도시농부를 위한 9가지 농사 비법",안철환,들녘,2016년 09월 26일,11700,추천도서
9791155360415,9791155360415,"인기 베이커리 부럽지 않은
홈메이드 롤 케이크",다카하시 쿄우코,즐거운상상,2015년 12월 20일,8910,가정 살림
9788969520302,9788969520302,맘마유의 친절한 이유식,박상화,경향비피,2014년 07월 28일,3240,가정 살림
9788997390007,9788997390007,"우리집은 과학 창의력 놀이터
과학실험이 신나는 놀이가 된다",김병주,이지스퍼블리싱,2011년 12월 10일,13500,가정 살림
9788997066001,9788997066001,"위로의 레시피
39 delicious stories & living recipes",황경신,모요사,2011년 05월 25일,11700,에세이
9788975278624,9788975278624,"숲과 들을 접시에 담다
약이 되는 잡초음식",변현단,들녘,2010년 06월 04일,11700,건강 취미
9788962021035,9788962021035,"기타부교재
맛있는 나물
즐겁고 손쉽게 만드는",유지연,김&정,2009년 08월 23일,1940,가정 살림
9788962020793,9788962020793,"기타부교재
Lee Vin과 떠나는 즐거운 와인 여행
3. 프랑스 와인 여행",이동현,김&정,2009년 04월 20일,1940,가정 살림
9788972207214,9788972207214,"야생초차
산과 들을 마신다",이용성,시골생활,2007년 10월 01일,10800,가정 살림
9788990220127,9788990220127,부모와 아이 사이,하임 G.기너트,양철북,2003년 08월 16일,11700,가정 살림
