,ISBN,BookTitle,BookAuthor,Publisher,PubDate,Price,Category-2
9791162726228,9791162726228,"뿌리깊은 중학국어 독해력 1단계 하루 30분! 중학 국어 독해로 수능 국어를 준비하는  [ 예비중1, 중1 대상 ]",마더텅 편집부,마더텅,2020년 08월 24일,8910,중고등참고서
9791162726242,9791162726242,"뿌리깊은 중학국어 독해력 2단계 하루 30분! 중학 국어 독해로 수능 국어를 준비하는  [ 중2, 중3 대상 ]",마더텅 편집부,마더텅,2020년 08월 24일,8910,중고등참고서
9791162726266,9791162726266,"뿌리깊은 중학국어 독해력 3단계 하루 30분! 중학 국어 독해로 수능 국어를 준비하는  [ 중3, 예비고1 대상 ]",마더텅 편집부,마더텅,2020년 08월 24일,8910,중고등참고서
9791165523459,9791165523459,"살아 숨 쉬는 영문법 수능 영어 강사와 통·번역사가 새로 쓴, 수능 핵심 영문법","김지혜, 김성백",지식과감성#,2020년 08월 24일,15300,중고등참고서
9788905050993,9788905050993,기출의 고백K 고1 국어 문학 (2021년) [ 개정판 ],"채주희, 하동원, 김수학",지학사(학습),2020년 08월 10일,13500,중고등참고서
9791196982621,9791196982621,2021 찐 가천대 적성고사 EBS 변형 문제집 (2020년) 기출 4회+모의고사 14회,목동씨사이트 적성고사 연구소,좋은때시북스,2020년 07월 30일,24300,중고등참고서
9788954751360,9788954751360,EBSi 강의노트 기본개념 주혜연의 해석공식 BASIC 3.0 그래머,주혜연,한국교육방송공사,2019년 12월 02일,7500,중고등참고서
9788965423805,9788965423805,"해커스 보카 어원편 어원으로 줄줄이 쉽게 외워지는 영단어!, 단어의 뜻이 단번에 이해되는 그림 설명   [ 들으면서 외우는 MP3+미니북+워크북+단어가리개 ]",해커스 어학연구소,해커스어학연구소,2020년 09월 01일,10800,중고등참고서
9788905051013,9788905051013,기출의 고백M 고1 수학(상) (2021년) [ 개정판 ],수능 시험 교재 연구회,지학사(학습),2020년 08월 10일,12600,중고등참고서
9791162724422,9791162724422,100% 실전대비 MP3 중학영어듣기 24회 모의고사 중학교 3학년 (2020년) [ 11차 개정판 ],마더텅 편집부,마더텅,2019년 10월 30일,12510,중고등참고서
9788954750288,9788954750288,EBSi 강의노트 수능개념 주혜연의 해석공식 기출구문 2.0 (2020년) 2021 수능대비 강의노트,주혜연,한국교육방송공사,2019년 10월 22일,9100,중고등참고서
9788928328659,9788928328659,신사고 SSEN 쎈 중등 수학 3 (하) 문제기본서 (2020년) [ 새 교육과정 ],"홍범준, 신사고수학연구회 공",좋은책신사고,2019년 10월 17일,13050,중고등참고서
9788959904952,9788959904952,숨마쿰라우데 중학수학 개념기본서 3-하 (2020년) [ 새 교육과정 ],강순모 등,이룸E&B(이룸이앤비),2019년 10월 11일,12600,중고등참고서
9788959904884,9788959904884,굿비 확률과 통계 (2020년용) 1등급을 향한 수능 입문서  [ 새교육과정 ],편집부,이룸E&B(이룸이앤비),2019년 03월 25일,9900,중고등참고서
9788960763944,9788960763944,BLACKLABEL 블랙라벨 수학 (하) (2020년용) [ 2015 개정 교육과정 ],이문호 등,진학사,2017년 11월 10일,10800,중고등참고서
9788959904211,9788959904211,숨마쿰라우데 스타트업 중학수학 1-상 1525제 (2020년용) [ 2015 개정 교육과정 ],편집부,이룸E&B(이룸이앤비),2017년 08월 25일,11700,중고등참고서
9788928323982,9788928323982,신사고 SSEN 쎈 중등 수학 1 (상) 문제기본서 (2020년용) [ 2015 개정 교육과정 ],"홍범준, 신사고수학연구회 공",좋은책신사고,2017년 04월 19일,12600,중고등참고서
9791190676205,9791190676205,적중선택 EBS완벽분석 최종점검 파이널 봉투모의고사 지구과학 1 (2020년),편집부,한국수능연구평가원,2020년 09월 23일,8100,중고등참고서
9771599177008,9771599177008,중학 독서평설 No.322 (2020년 10월호),편집부,지학사(학습),2020년 09월 22일,10800,중고등참고서
9788900454550,9788900454550,특급기출 2학기 기말고사 중3 영어 이병민 (2020년) 새 교육과정 기출예상문제집,"이병민, 이상민, Kim Christian, 고미라, 김수연",동아출판,2020년 09월 25일,12600,중고등참고서
9791196982669,9791196982669,2021 찐 을지대 적성고사 EBS 변형 문제집 (2020년) 기출 4회+모의고사 12회,목동씨사이트 적성고사 연구소,좋은때시북스,2020년 08월 30일,22500,중고등참고서
9791197068096,9791197068096,수능 영어의 기술 등급 올리기,선대훈,책뜰,2020년 08월 20일,14400,중고등참고서
9791196982645,9791196982645,2021 찐 수원대 적성고사 EBS 변형 문제집 (2020년) 기출 4회+모의고사 12회,목동씨사이트 적성고사 연구소,좋은때시북스,2020년 08월 30일,22500,중고등참고서
9791166090035,9791166090035,오투 중등과학 1-1 (2021년) [ 2015 개정 교육과정 ],편집부,비상교육,2020년 09월 01일,15300,중고등참고서
9791188449590,9791188449590,현자의 돌 생활과 윤리 킬러 쿼터 모의고사 (2020년) 2021 수능 대비,임수민,메가스터디교육,2020년 08월 31일,13500,중고등참고서
9791165980955,9791165980955,"15분 모의고사 국어 문학 (2020년) 매일 짧은 시간, 집중 훈련을 통해 실전 감각을 기르기에 최적화된  미니모의고사","김광진, 남한나, 박두일, 손석표, 이기연  외 4명
                    
정보 더 보기/감추기



김광진
남한나
박두일
손석표
이기연
이동근
윤지영
정선화
지범식",이투스북,2020년 08월 31일,12600,중고등참고서
9791125479758,9791125479758,2021학년도 마이스터고 입학 적성평가 한권으로 끝내기 적성필기·자기소개서·심층면접·지원방법까지 All Cover!  [ 개정1판 1쇄 ],SD적성검사연구소 편,시대교육,2020년 09월 10일,16200,중고등참고서
9791188703081,9791188703081,순수국어 2 파이널 (2020년) 수능 국어의 인지심리학적 해석,유민우,싼타북스,2020년 09월 10일,17820,중고등참고서
9791129706614,9791129706614,메가스터디 실전 모의고사(상) 수학 가형 (2020년) 2021 수능 대비 파이널 봉투 모의고사,메가스터디 수능연구팀,메가스터디북스,2020년 08월 31일,14400,중고등참고서
9791196477998,9791196477998,연계소문 - EBS영어 · 영독 · 수완 150제 요약집 (2020년),"신은주, 장가윤, 허정화, 이연홍",입시진로연구소,2020년 08월 31일,10800,중고등참고서
9791188005710,9791188005710,혼공 초등영문법 8품사편 [ 유튜브 혼공TV 무료강의 제공 ],"허준석, 유하영, 김수정",쏠티북스,2020년 09월 01일,12600,초등참고서
9788928330027,9788928330027,신사고 SSEN 쎈 고등  수학 (상) (2021년),"홍범준, 김의석, 김형정, 김형균, 김윤희  외 1명
                    
정보 더 보기/감추기



홍범준
김의석
김형정
김형균
김윤희
신사고수학콘텐츠연구회",좋은책신사고,2020년 08월 14일,13950,중고등참고서
-1,-1,"EBS 고교 1~2학년 수학 기초 패키지 50일 수학 상, 하",편집부,한국교육방송공사,2016년 12월 15일,13050,중고등참고서
9788900454734,9788900454734,특급기출 중학 수학 3-2 중간고사 (2020년) 동아출판이 만든 진짜 기출예상문제집,동아출판㈜ 수학팀,동아출판,2020년 07월 20일,9000,중고등참고서
9791196982614,9791196982614,2021 찐 삼육대 적성고사 EBS 변형 문제집 (2020년) 기출 4회+모의고사 12회,목동씨사이트 적성고사 연구소,좋은때시북스,2020년 06월 21일,22500,중고등참고서
9788954753685,9788954753685,"EBS 2022학년도 뉴수능 스타트 영어영역 영어 새로운 수능을 위한, EBS가 제시하는 가장 확실한 매뉴얼",EBS,한국교육방송공사,2020년 07월 08일,11250,중고등참고서
9791125473824,9791125473824,"2021 무적 대입수시 학업능력고사 고려대(세종) 파이널 모의고사 5회분 (계열공통) (2020년) 2015 개정 교육과정 완벽 반영, EBS 수능 연계+최신 기출 유형 문제 수록, 최신 기출 문제 수록",SD적성고사연구소 편,시대교육,2020년 08월 05일,14400,중고등참고서
