,ISBN,BookTitle,BookAuthor,Publisher,PubDate,Price,Category-2
9788960528420,9788960528420,eBook [대여] [고화질] 지금 남편이 무슨 말을 하는 거지? 02 [ COMIC ],쿨교 신자,길찾기,2015년 08월 17일,1000,만화
9788960528413,9788960528413,eBook [대여] [고화질] 지금 남편이 무슨 말을 하는 거지? 01 [ COMIC ],쿨교신자 글그림/이어진 역,길찾기,2015년 07월 16일,1000,만화
-1,-1,eBook [대여] [고화질세트] [베리즈] 연애 0일 불건전 결혼 (총6화/완결),이부키 하루히,미스터블루,2020년 09월 29일,1350,만화
-1,-1,eBook [고화질] [할리퀸] 자작과 사랑의 미궁으로 [ COMIC ],사치미 리호  /  앤 애슐리,미스터블루,2020년 09월 29일,1800,만화
-1,-1,eBook [고화질세트] 얼굴 도둑 (총3화/완결),Pitagon Kudou,넥스큐브,2020년 09월 04일,1350,만화
9791136222817,9791136222817,eBook [대여] [고화질] 이역지귀 01권 [ COMIC ],유키 카오리 글그림,대원,2020년 01월 31일,1000,만화
9791136237071,9791136237071,eBook [대여] [고화질] 무명기(단행본) 14 (완결) [ COMIC ],윤지운 글그림,대원,2020년 06월 15일,1000,만화
9791136222046,9791136222046,eBook [대여] [고화질] 무명기(단행본) 13 [ COMIC ],윤지운 글그림,대원,2020년 01월 10일,1000,만화
9791134858759,9791134858759,eBook [고화질묶음] 아빠와 아버지의 우리집밥 (총11권/미완결),Yuu Toyota,학산문화사,2020년 09월 25일,19250,만화
9791134870256,9791134870256,eBook [고화질] 부덕의 길드 04권 [ COMIC ],Taichi Kawazoe,학산문화사,2020년 09월 24일,3600,만화
9791136247902,9791136247902,eBook [대여] [고화질] 야수 아랍왕자와 노예계약했습니다 04권 [ COMIC ],타마키 렌 글그림,대원,2020년 09월 24일,1200,만화
9791137306424,9791137306424,eBook [고화질] 이런 미래는 들은 적 없어! 03권 [ COMIC ],야스코 글그림,대원,2020년 09월 24일,3150,만화
9791137306660,9791137306660,eBook [고화질] 귀멸의 칼날 20 [ COMIC ],Koyoharu Gotouge,학산문화사/DCW,2020년 09월 24일,2700,만화
9791137306707,9791137306707,eBook [고화질] 도산코 갸루는 참말로 귀여워 02권 [ COMIC ],이카다 카이 글그림,서울미디어코믹스(서울문화사),2020년 09월 24일,2700,만화
9791134871390,9791134871390,eBook [고화질] C.M.B. 박물관 사건목록(씨엠비) 38권 [ COMIC ],카토 모토히로 글그림,학산문화사,2020년 09월 21일,2500,만화
-1,-1,eBook [고화질] [할리퀸] 첫 키스의 흔적 [ COMIC ],쿠리하라 마모루  /  애비 그린,미스터블루,2020년 09월 18일,2000,만화
9791136247810,9791136247810,eBook [고화질] 소란스럽게 밥 01권 [ COMIC ],오카자키 마리 글그림,미우(대원),2020년 09월 18일,4050,만화
9791136247827,9791136247827,eBook [고화질] 소란스럽게 밥 02권 [ COMIC ],오카자키 마리 글그림,미우(대원),2020년 09월 18일,4050,만화
9791137306295,9791137306295,eBook [고화질] 스파이스와 커스터드 01권 [ COMIC ],우사미 마키 글그림,학산문화사,2020년 09월 17일,3500,만화
9791137306301,9791137306301,eBook [고화질] 스파이스와 커스터드 02권 [ COMIC ],우사미 마키 글그림,학산문화사,2020년 09월 17일,3500,만화
9791128325748,9791128325748,eBook [고화질] 미숙한 두 사람이오나 1 [ COMIC ],카와하라 렌 글그림/김완 역,삼양(만화),2020년 09월 14일,2800,만화
9791128325755,9791128325755,eBook [고화질] 미숙한 두 사람이오나 2 [ COMIC ],카와하라 렌 글그림/김완 역,삼양(만화),2020년 09월 14일,2800,만화
9791128325762,9791128325762,eBook [고화질] 미숙한 두 사람이오나 3 [ COMIC ],카와하라 렌 글그림/김완 역,삼양(만화),2020년 09월 14일,2800,만화
9791127437138,9791127437138,eBook [고화질] 해묘장 days 01 [ COMIC ],코다마 나오코,AK 커뮤니케이션즈,2020년 09월 14일,3000,만화
9791136245946,9791136245946,eBook [고화질] 요시노즈이카라 01권 [ COMIC ],요시노 사츠키 글그림,대원,2020년 09월 11일,3150,만화
9791137306530,9791137306530,eBook [고화질] 메종일각 신장판 11권 [ COMIC ],타카하시 루미코 글그림/김동욱 역,서울미디어코믹스(서울문화사),2020년 09월 10일,4000,만화
-1,-1,eBook [고화질] [할리퀸] 백작의 거짓말과 장미 티아라 멋진 영국귀족  [ COMIC ],카나 아즈미,미스터블루,2020년 09월 09일,2000,만화
9791136245922,9791136245922,eBook [고화질] 귀차니스트 남자가 아침에 일어나니 여자가 되어 있었던 이야기 01권 [ COMIC ],코바야시 키나 글그림,대원,2020년 09월 09일,3150,만화
9791127436964,9791127436964,eBook [고화질] 나의 소년 8 [ COMIC ],타카노 히토미,AK 커뮤니케이션즈,2020년 09월 07일,3000,만화
9791166110214,9791166110214,eBook [고화질] 터무니없는 스킬로 이세계 방랑 밥 : 스이의 대모험 2권 [ COMIC ],에구치 렌 원/후타바 모모 그림/김현주 역,소미미디어,2020년 09월 04일,3500,만화
9791137306431,9791137306431,eBook [고화질] 청루 오페라 08권 [ COMIC ],사쿠라코우지 카노코 글그림,대원,2020년 09월 03일,3000,만화
9791165801151,9791165801151,eBook [고화질] 이세계는 스마트폰과 함께 05권 [ COMIC ],후유하라 파토라 / 소토,시프트코믹스,2020년 08월 31일,3500,만화
9791136242907,9791136242907,eBook [고화질] 빙속성 남자와 쿨한 동료여자 01권 [ COMIC ],토노가야 미유키 글그림,대원,2020년 08월 28일,4000,만화
9791136243881,9791136243881,eBook [대여] [고화질] 닿으니 향이 나고 01권 [ COMIC ],시호 글그림,대원,2020년 08월 28일,1000,만화
9791136243898,9791136243898,eBook [대여] [고화질] 닿으니 향이 나고 02권 [ COMIC ],시호 글그림,대원,2020년 08월 28일,1000,만화
9791137305502,9791137305502,eBook [고화질] 믹스 16권 [ COMIC ],아다치 미츠루 글그림,대원,2020년 08월 27일,2700,만화
9791136243744,9791136243744,eBook [고화질] 드라마틱 아이러니 01권 [ COMIC ],나마코 글그림,대원,2020년 08월 25일,3500,만화
9791136243751,9791136243751,eBook [고화질] 드라마틱 아이러니 02권 [ COMIC ],나마코 글그림,대원,2020년 08월 25일,3500,만화
9791136243218,9791136243218,eBook [대여] [고화질] 노부나가의 셰프 16 [ COMIC ],카지카와 타쿠로 글그림,대원,2020년 08월 21일,1000,만화
9791136243201,9791136243201,eBook [대여] [고화질] 노부나가의 셰프 15 [ COMIC ],카지카와 타쿠로 글그림,대원,2020년 08월 21일,1000,만화
9791137305359,9791137305359,eBook [고화질] 스파이 패밀리 04권 [ COMIC ],ENDO Tatsuya,학산문화사/DCW,2020년 08월 20일,3800,만화
9791136242846,9791136242846,eBook [고화질] 공정 드래곤즈 08권 [ COMIC ],쿠와바라 타쿠 글그림,대원,2020년 08월 18일,3000,만화
9791136242839,9791136242839,eBook [고화질] 마녀와 야수 06권 [ COMIC ],사타케 코스케 글그림,대원,2020년 08월 18일,3000,만화
9791134865405,9791134865405,eBook [고화질] 펠루아 이야기 13권 [ COMIC ],김연주,학산문화사,2020년 08월 12일,2800,만화
9791127435684,9791127435684,eBook [고화질] 왕제 공작은 신부 익애증♥~서방님의 비밀~ [ COMIC ],아오키 소우,AK 커뮤니케이션즈,2020년 08월 10일,3000,만화
9791136242617,9791136242617,eBook [고화질] 사랑하는 소행성 01권 [ COMIC ],쿠로 글그림,대원,2020년 08월 12일,4200,만화
9791165910945,9791165910945,eBook [고화질] 코세르테르의 용술사 이야기 07권 [ COMIC ],이스루기 아유마,조은세상,2020년 08월 10일,3500,만화
9791165910952,9791165910952,eBook [고화질] 코세르테르의 용술사 이야기 08권 (완결) [ COMIC ],이스루기 아유마,조은세상,2020년 08월 10일,3500,만화
9791165801137,9791165801137,eBook [고화질] 이상적인 딸이면 세계 최강이어도 예뻐해 주시나요?02권 [ COMIC ],맛하다이 / 미카와 고스트,시프트코믹스,2020년 08월 07일,3500,만화
9791134870324,9791134870324,eBook [고화질] 일하는 세포 BLACK 05권 [ COMIC ],하라다 시게미츠 원/하츠요시야 잇세이 글그림,학산문화사,2020년 08월 07일,3000,만화
9791137304734,9791137304734,eBook [고화질] 메종일각 신장판 05권 [ COMIC ],타카하시 루미코 글그림/김동욱 역,서울미디어코믹스(서울문화사),2020년 08월 06일,4000,만화
9791137304741,9791137304741,eBook [고화질] 메종일각 신장판 06권 [ COMIC ],타카하시 루미코 글그림/김동욱 역,서울미디어코믹스(서울문화사),2020년 08월 06일,4000,만화
9791137304758,9791137304758,eBook [고화질] 메종일각 신장판 07권 [ COMIC ],타카하시 루미코 글그림/김동욱 역,서울미디어코믹스(서울문화사),2020년 08월 06일,4000,만화
9791137304765,9791137304765,eBook [고화질] 메종일각 신장판 08권 [ COMIC ],타카하시 루미코 글그림/김동욱 역,서울미디어코믹스(서울문화사),2020년 08월 06일,4000,만화
9791137304772,9791137304772,eBook [고화질] 메종일각 신장판 09권 [ COMIC ],타카하시 루미코 글그림/김동욱 역,서울미디어코믹스(서울문화사),2020년 08월 06일,4000,만화
9791137304789,9791137304789,eBook [고화질] 메종일각 신장판 10권 [ COMIC ],타카하시 루미코 글그림/김동욱 역,서울미디어코믹스(서울문화사),2020년 08월 06일,4000,만화
9791136239976,9791136239976,eBook [고화질] 도망치는 건 부끄럽지만 도움이 된다 11권 (완결) [ COMIC ],우미노 츠나미 글그림,대원,2020년 07월 31일,3000,만화
9791137304154,9791137304154,eBook [고화질] 카구야 님은 고백받고 싶어 16 [ COMIC ],아카사카 아카 글그림,학산문화사,2020년 07월 30일,3000,만화
9791137304147,9791137304147,eBook [고화질] 하이큐 41권 작은 거인 VS  [ COMIC ],후루다테 하루이치 글그림,대원,2020년 07월 23일,2700,만화
9791136239693,9791136239693,eBook [고화질] 불멸의 그대에게 12권 [ COMIC ],오이마 요시토키 글그림,대원,2020년 07월 17일,3500,만화
9791137304086,9791137304086,eBook [고화질] 코미 양은 커뮤증입니다 15 [ COMIC ],오다 토모히토 글그림/김현주 역,소미북스,2020년 07월 16일,3000,만화
-1,-1,eBook [대여] [고화질묶음] 카이니스의 황금새 (총2권/미완결),하타 카즈키,시프트코믹스,2020년 07월 16일,3600,만화
9791165910136,9791165910136,eBook [고화질] 코세르테르의 용술사 이야기 05권 [ COMIC ],이스루기 아유마 글그림,조은세상,2020년 07월 08일,3500,만화
9791165910143,9791165910143,eBook [고화질] 코세르테르의 용술사 이야기 06권 [ COMIC ],이스루기 아유마 글그림,조은세상,2020년 07월 08일,3500,만화
9791162838976,9791162838976,eBook [고화질] 키츠네와 선생님 01권 [ COMIC ],소노다 유리 글그림,프레지에,2020년 07월 06일,3500,만화
9791136235916,9791136235916,eBook [고화질] 파티시에와 아가씨 02권 (완결) [ COMIC ],진도르 글그림,미우(대원),2020년 07월 02일,4200,만화
9791136239167,9791136239167,eBook [고화질묶음] 유리가면 (총49권/미완결),미우치 스즈에 글그림,대원씨아이,2020년 07월 01일,154350,만화
9791136238887,9791136238887,eBook [고화질] 유리가면 22권 [ COMIC ],미우치 스즈에 글그림,대원씨아이,2020년 07월 01일,3150,만화
9791136238894,9791136238894,eBook [고화질] 유리가면 23권 [ COMIC ],미우치 스즈에 글그림,대원씨아이,2020년 07월 01일,3150,만화
9791127434083,9791127434083,eBook [고화질] 내세를 기약하고 전생했더니 곤란해졌습니다 02 [ COMIC ],하치야 하토,AK 커뮤니케이션즈,2020년 06월 29일,3000,만화
9791134865184,9791134865184,eBook [고화질] 라라라 08권 [ COMIC ],킨다이치 렌쥬로 글그림,학산문화사,2020년 06월 25일,3000,만화
9791136720153,9791136720153,eBook [고화질] 티아라 22권 [ COMIC ],이윤희(글) 카라(그림),서울미디어코믹스,2020년 06월 19일,3000,만화
