,ISBN,BookTitle,BookAuthor,Publisher,PubDate,Price,Category-2
9791135484735,9791135484735,테크 심리학 200년 기술 발전으로 살펴본 감정의 진화,"루크 페르난데스, 수전 J. 맷 /김동규 역",비잉,2020년 06월 24일,20700,인문
9791190710053,9791190710053,어른의 어휘력 말에 품격을 더하고 세상을 올바르게 이해하는 힘,유선경,앤의서재,2020년 08월 15일,14850,인문
-1,-1,유라시아 견문 1~3권 세트  [ 전3권 ],이병한,서해문집,2019년 01월 10일,58950,인문
9791190786881,9791190786881,어메이징 디스커버리 4 캐나다 교양만화로 배우는 글로벌 인생 학교,김재훈 /이승열 감수,위즈덤하우스,2020년 07월 03일,13320,인문
9791190131049,9791190131049,레토르트 심리학 만화로 보는 심리학 교양서  [ 반양장 ],강호걸,채륜,2020년 06월 30일,13950,인문
9788936811549,9788936811549,빅터 플랭클의 죽음의 수용소에서 죽음조차 희망으로 승화시킨 인간 존엄성의 승리  [ 개정보급판 ],빅터 프랭클 /이시형 역,청아출판사,2020년 05월 30일,8820,인문
9791186151372,9791186151372,"지적교양 지적대화 걸작 문학작품속 명언 600 헤밍웨이 같이 사유하고, 톨스토이처럼 쓰고",김태현,리텍콘텐츠(RITEC CONTENTS),2020년 06월 20일,13950,인문
9791190030496,9791190030496,"로봇 시대, 인간의 일 인공지능 시대를 살아가야 할 이들을 위한 안내서  [ 개정증보판 ]",구본권,어크로스,2020년 05월 28일,15120,인문
9788990514776,9788990514776,어느 날 갑자기 무기력이 찾아왔다 우울증과 번아웃 사이에서 허우적대는 당신에게,클라우스 베른하르트 /추미란 역,동녘라이프,2020년 05월 20일,14220,인문
9788950988043,9788950988043,"단테 내세에서 현세로, 궁극의 구원을 향한 여행",박상진,arte(아르테),2020년 05월 10일,16920,인문
9791196893163,9791196893163,설민석의 책 읽어드립니다 세상의 모든 책썸 남녀를 위하여  [ 부록 : 독서체험노트(책과랩핑) ],설민석,단꿈아이,2020년 05월 18일,13500,인문
9791162766521,9791162766521,지능의 역설 우리가 몰랐던 지능의 사생활  [ 개정판 ],가나자와 사토시 /김준 역,연필,2020년 05월 08일,14400,인문
9791162181003,9791162181003,인문학적 성장을 위한 8개의 질문,김종원,나무생각,2020년 05월 13일,13320,인문
9791188912742,9791188912742,내 삶의 의미는 무엇인가 『죽음의 수용소에서』빅터 프랭클과의 대화,"이시형, 박상미",특별한서재,2020년 05월 01일,14400,인문
9788934993001,9788934993001,백세 일기 [ 양장 ],김형석,김영사,2020년 04월 13일,13320,에세이
9791188977444,9791188977444,친밀한 성범죄자 당신의 안전을 위한 성범죄 대처 매뉴얼,안병헌,슬로디미디어,2020년 03월 20일,13320,사회 정치
9791196578435,9791196578435,두뇌보완계획 100,김명석,생각생각,2020년 01월 20일,22500,인문
9791188545773,9791188545773,민감한 사람을 위한 감정 수업 왜 나는 사람들 반응에 신경 쓰고 상처받을까?,캐린 홀 /신솔잎 역,빌리버튼,2020년 02월 07일,14400,인문
9791190403979,9791190403979,잘해봐야 시체가 되겠지만 유쾌하고 신랄한 여자 장의사의 좋은 죽음 안내서,케이틀린 도티 /임희근 역,반비,2020년 01월 22일,16200,인문
9791189932442,9791189932442,사과에 대하여 왜 사과는 생각보다 힘들고 복잡하고 어려운가,아론 라자르 /윤창현 역,바다출판사,2020년 01월 13일,13320,인문
9791157954964,9791157954964,소크라테스의 변명·파이돈·크리톤·향연 죽음으로 완성시킨 소크라테스의 진리  [ 양장 ],플라톤 /강윤철 역,스타북스,2020년 01월 06일,10800,인문
9788901239149,9788901239149,"뉴스 다이어트 뉴스 중독의 시대, 올바른 뉴스 소비법",롤프 도벨리 /장윤경 역,갤리온,2020년 01월 15일,13500,사회 정치
9788952744876,9788952744876,여전히 휘둘리는 당신에게 관계에 서툰 이들을 위한 심리학  [ 개정판 ],박진영,시공사,2019년 12월 09일,13500,인문
9791190313131,9791190313131,지적 대화를 위한 넓고 얕은 지식 제로 지혜를 찾아 138억 년을 달리는 시간 여행서,채사장,웨일북,2019년 12월 24일,17820,인문
9791188292899,9791188292899,베스트셀러 작가를 꿈꾸는 탁월한 책쓰기,전준우,푸른영토,2019년 10월 20일,13320,인문
9791196457051,9791196457051,밥보다 책 일상이 허기질 때,김은령 역,책밥상,2019년 09월 03일,13500,인문
9791157843527,9791157843527,"죽음의 부정 [ 복간본, 양장 ]",어니스트 베커 /노승영 역,한빛비즈,2019년 08월 16일,28800,인문
9788959406975,9788959406975,다른 게 아니라 틀린 겁니다 괄호 안의 불의와 싸우는 법,위근우,시대의창,2019년 05월 20일,13320,사회 정치
9788972979388,9788972979388,고독을 잃어버린 시간 유동하는 현대 세계에서 보내는 44통의 편지  [ 리커버 및 새번역판 ],지그문트 바우만 /오윤성 역,동녘,2019년 04월 12일,15120,인문
9791164130696,9791164130696,배드 블러드 테라노스의 비밀과 거짓말,존 캐리루 /박아린 역,와이즈베리,2019년 04월 01일,14400,경제 경영
9788950980221,9788950980221,레오나르도 다빈치 인간 역사의 가장 위대한 상상력과 창의력  [ 양장 ],월터 아이작슨 /신봉아 역,arte(아르테),2019년 03월 28일,49500,인문
9788974796594,9788974796594,왜 마음챙김 명상인가? 존 카밧진의,존 카밧진 /엄성수 역,불광출판사,2019년 03월 22일,15300,인문
9791189938000,9791189938000,한국 요괴 도감,고성배(물고기머리),위즈덤하우스,2019년 03월 21일,19800,인문
9788937439803,9788937439803,나와 타자들 우리는 어떻게 타자를 혐오하면서 변화를 거부하는가,이졸데 카림 /이승희 역,민음사,2019년 03월 08일,14400,사회 정치
